Product Number,Category,Units Sold,Unit Price,Lead Time (in days),Unit Cost,Holding Cost,Order Cost,Month,,,,,,A CLASS:,DEMAND,FIXED COST,HOLDING COST,EOQ
XMHMA,Item #6,83,5.724404654,4.1,4.601191012,0.43518118,345.6717404,May,,,,,,,,,,
XMHMA,Item #6,26,0.587255221,4.1,0.362119745,0.036005919,183.5007157,February,,,,,,,,,,
XMHMA,Item #6,89,5.519159119,4.1,3.486102004,0.088736711,302.6274324,October,,,,,,,,,,
XMHMA,Item #6,33,6.990203622,4.1,3.871679788,0.189041299,322.588604,June,,,,,,,,,,
XMHMA,Item #6,35,18.00141983,4.1,16.13622263,1.397521004,205.6357669,July,,,,,,,,,,
XMHMA,Item #6,21,7.868957043,4.1,6.790063815,0.610354602,231.4368616,March,,,,,,,,,,
XMHMA,Item #6,67,17.7414172,4.1,16.19656347,0.800740065,420.4274709,April,,,,,,,,,,
XVCIK,Item #8,74,10.93356386,4.1,7.285852072,0.344045167,477.6793273,November,,,,,,,,,,
XVCIK,Item #8,61,15.74145545,4.1,11.66885189,0.92334804,402.1611944,July,,,,,,,,,,
XVCIK,Item #8,65,8.583659036,4.1,6.461672113,0.38728787,258.6011062,October,,,,,,,,,,
XVCIK,Item #8,85,5.338188845,4.1,4.876695398,0.456646188,317.3587035,September,,,,,,,,,,
XVCIK,Item #8,85,13.52488062,4.1,9.191661836,0.619428147,254.1750148,December,,,,,,,,,,
XVCIK,Item #8,41,11.66922133,4.1,6.152972592,0.514381689,371.1571097,March,,,,,,,,,,
XVCIK,Item #8,55,18.47861231,4.1,11.65890946,1.107564332,295.5512101,May,,,,,,,,,,
XVCIK,Item #8,12,3.345777231,4.1,2.687782608,0.10290015,178.2748471,June,,,,,,,,,,
XVCIK,Item #8,79,13.56885394,4.1,7.65030877,0.542908846,430.3585757,April,,,,,,,,,,
XVCIK,Item #8,43,11.21963969,4.1,7.32415643,0.72710734,264.5104175,August,,,,,,,,,,
XVCIK,Item #8,70,16.46262482,4.1,15.03507695,0.992562609,337.7228207,February,,,,,,,,,,
XVCIK,Item #8,67,0.914908079,4.1,0.546794305,0.031263759,303.5704585,January,,,,,,,,,,
XWVFX,Item #7,29,6.270286743,4.1,5.763508498,0.240537195,297.5312954,May,,,,,,,,,,
XWVFX,Item #7,22,17.05404976,4.1,10.1478895,0.70035712,310.0344339,June,,,,,,,,,,
XWVFX,Item #7,55,11.04176666,4.1,6.906365335,0.404341646,220.7109616,December,,,,,,,,,,
XWVFX,Item #7,84,17.54356205,4.1,9.761795917,0.789998049,376.5287777,September,,,,,,,,,,
XWVFX,Item #7,34,16.81774889,4.1,13.82979396,1.294109649,189.1272985,August,,,,,,,,,,
XWVFX,Item #7,66,5.95945379,4.1,5.210836605,0.224478325,230.4031516,April,,,,,,,,,,
XWVFX,Item #7,66,14.4179421,4.1,10.50924832,0.849582328,372.0803207,October,,,,,,,,,,
XWVFX,Item #7,98,8.934641329,4.1,7.374580355,0.682085069,407.1483481,March,,,,,,,,,,
XWVFX,Item #7,59,16.54971402,4.1,15.21045974,0.510270342,327.4455752,July,,,,,,,,,,
XWVFX,Item #7,44,8.505198319,4.1,7.473049856,0.589493413,390.3081967,January,,,,,,,,,,
XWVFX,Item #7,66,15.04900597,4.1,12.83429766,1.081277587,328.5348893,November,,,,,,,,,,
XWVFX,Item #7,50,16.34867224,4.1,12.25027005,0.869362826,348.2268208,February,,,,,,,,,,
YCTDN,Item #7,54,11.87317867,4.1,9.652655312,0.803540852,227.0681094,June,,,,,,,,,,
YCTDN,Item #7,48,12.75233716,4.1,6.470109561,0.424332427,405.751661,July,,,,,,,,,,
YCTDN,Item #7,26,8.914985563,4.1,7.108014862,0.214601712,241.7162042,October,,,,,,,,,,
YCTDN,Item #7,55,14.37657708,4.1,11.85336773,0.927031987,388.2319812,November,,,,,,,,,,
YCTDN,Item #7,89,3.384698047,4.1,3.016421224,0.148506907,352.6497577,September,,,,,,,,,,
YCTDN,Item #7,26,5.093355397,4.1,3.608044749,0.080137942,284.1918973,January,,,,,,,,,,
YCTDN,Item #7,51,16.47150943,4.1,12.96041885,0.331660664,237.7387138,May,,,,,,,,,,
YCTDN,Item #7,57,1.130882058,4.1,1.062303472,0.098370854,279.4066078,December,,,,,,,,,,
YCTDN,Item #7,14,10.46026924,4.1,7.594470069,0.756806692,177.6491645,February,,,,,,,,,,
YCTDN,Item #7,32,12.80388898,4.1,7.773945187,0.266746382,308.4921375,August,,,,,,,,,,
YCTDN,Item #7,47,3.025432838,4.1,2.698172752,0.14147674,280.6231614,April,,,,,,,,,,
YCTDN,Item #7,56,5.374255776,4.1,4.323520644,0.372460015,262.3581014,March,,,,,,,,,,
YJISL,Item #5,70,18.04887947,1.7,16.53325818,1.278386957,395.4879481,August,,,,,,,,,,
YJISL,Item #5,97,12.36517017,1.7,9.196459684,0.406902354,417.6150715,June,,,,,,,,,,
YJISL,Item #5,93,9.036812353,1.7,8.578180745,0.303017454,305.75034,July,,,,,,,,,,
YJISL,Item #5,12,12.13763935,1.7,6.080428447,0.159432422,239.0980896,November,,,,,,,,,,
YJISL,Item #5,93,13.5760355,1.7,7.127692997,0.229910413,419.0910972,February,,,,,,,,,,
YJISL,Item #5,52,3.468639802,1.7,2.832634946,0.244630125,335.6110961,March,,,,,,,,,,
YJISL,Item #5,72,5.438598444,1.7,4.776884889,0.136747251,224.7257139,December,,,,,,,,,,
YJISL,Item #5,43,16.95738824,1.7,14.07136585,0.540737126,216.5009482,January,,,,,,,,,,
YJISL,Item #5,70,12.80690379,1.7,7.242107058,0.653695058,296.6454646,May,,,,,,,,,,
YJISL,Item #5,36,7.69902841,1.7,7.299228535,0.659300308,327.7415157,April,,,,,,,,,,
YJISL,Item #5,25,16.0875865,1.7,10.41634186,0.987739595,280.5395164,September,,,,,,,,,,
YJISL,Item #5,32,4.797451501,1.7,3.734585259,0.351091765,255.6296903,October,,,,,,,,,,
YVHKK,Item #2,96,14.16700827,1.7,9.963331354,0.809217744,458.306694,January,,,,,,,,,,
YVHKK,Item #2,76,19.49110768,1.7,11.84557114,0.617657438,383.9675622,August,,,,,,,,,,
YVHKK,Item #2,13,6.714110868,1.7,3.434837711,0.081981935,221.3175592,February,,,,,,,,,,
YVHKK,Item #2,14,1.329239207,1.7,1.01033754,0.07721539,310.4778442,April,,,,,,,,,,
YVHKK,Item #2,15,15.21999013,1.7,10.7477426,0.544275902,179.5046549,October,,,,,,,,,,
YVHKK,Item #2,81,9.081234961,1.7,6.383513465,0.2719639,403.8026766,June,,,,,,,,,,
YVHKK,Item #2,77,15.73035035,1.7,14.85139107,1.126731952,298.5217159,March,,,,,,,,,,
YVHKK,Item #2,32,17.62919495,1.7,12.96065543,0.828453062,166.3763277,May,,,,,,,,,,
YVHKK,Item #2,61,6.365187667,1.7,5.159128215,0.356810574,376.1606367,July,,,,,,,,,,
YVHKK,Item #2,21,11.48150989,1.7,6.279292752,0.43073811,211.5780639,November,,,,,,,,,,
YVHKK,Item #2,79,11.28003594,1.7,9.107224411,0.767328085,385.218568,September,,,,,,,,,,
YVHKK,Item #2,41,17.52827981,1.7,10.61684403,0.716512577,256.603474,December,,,,,,,,,,
ZGYXP,Item #4,66,9.228986681,1.7,6.73072687,0.660014978,227.164589,December,,,,,,,,,,
ZGYXP,Item #4,49,10.26582812,1.7,8.728841886,0.495105072,330.8159833,February,,,,,,,,,,
ZGYXP,Item #4,69,0.799810672,1.7,0.582060627,0.049154773,285.3809029,July,,,,,,,,,,
ZGYXP,Item #4,44,13.86738621,1.7,11.79190577,0.596650316,200.0161709,November,,,,,,,,,,
ZGYXP,Item #4,50,9.639923011,1.7,8.229974038,0.675536449,392.314713,August,,,,,,,,,,
ZGYXP,Item #4,20,8.642151287,1.7,7.684789772,0.721594423,236.3745996,June,,,,,,,,,,
ZGYXP,Item #4,86,9.233028129,1.7,8.54787195,0.319950211,304.2361444,March,,,,,,,,,,
ZGYXP,Item #4,36,11.52839733,1.7,9.626308414,0.197372016,306.4411184,May,,,,,,,,,,
ZGYXP,Item #4,99,8.391178431,1.7,7.499030418,0.619202338,348.2736792,April,,,,,,,,,,
ZGYXP,Item #4,43,5.940459155,1.7,3.942986059,0.259025088,315.116624,September,,,,,,,,,,
ZGYXP,Item #4,19,18.83146988,1.7,9.753366821,0.764606375,178.016646,October,,,,,,,,,,
ZGYXP,Item #4,55,4.706626769,1.7,4.233913636,0.413778382,185.2755702,January,,,,,,,,,,
ZHLNC,Item #1,63,11.03144458,1.7,5.869281272,0.347447192,291.4083162,September,,,,,,,,,,
ZHLNC,Item #1,47,8.683811313,1.7,4.455209347,0.136587234,402.7624881,October,,,,,,,,,,
ZHLNC,Item #1,51,10.75887879,1.7,7.781352046,0.272514233,385.6985811,December,,,,,,,,,,
ZHLNC,Item #1,86,4.660734917,1.7,3.057442471,0.214210192,467.1549766,March,,,,,,,,,,
ZHLNC,Item #1,62,11.86987675,1.7,10.53480881,0.630681076,188.1786484,January,,,,,,,,,,
ZHLNC,Item #1,56,1.046658459,1.7,0.948022352,0.027037411,335.8228925,April,,,,,,,,,,
ZHLNC,Item #1,96,16.14774879,1.7,8.7641307,0.815981393,512.3162213,July,,,,,,,,,,
ZHLNC,Item #1,61,12.54456547,1.7,8.326477267,0.286044738,333.6306123,June,,,,,,,,,,
ZHLNC,Item #1,83,14.8604985,1.7,12.80341709,1.070788144,257.4112307,November,,,,,,,,,,
ZHLNC,Item #1,27,13.45628706,1.7,9.351424763,0.876245108,249.7314973,August,,,,,,,,,,
ZHLNC,Item #1,82,12.15856727,1.7,10.23413486,0.500477538,317.400763,May,,,,,,,,,,
ZHLNC,Item #1,72,9.106473645,1.7,7.517195201,0.500972133,343.9314174,February,,,,,,,,,,
ZHQKE,Item #7,30,9.576976365,1.7,6.506686319,0.158138798,342.1566765,September,,,,,,,,,,
ZHQKE,Item #7,58,8.391256714,1.7,5.930971061,0.150875798,225.3788764,April,,,,,,,,,,
ZHQKE,Item #7,85,16.91045013,1.7,12.59799093,0.321225403,365.7508639,May,,,,,,,,,,
ZHQKE,Item #7,30,4.70567354,1.7,3.953943339,0.116309425,225.8558611,July,,,,,,,,,,
ZHQKE,Item #7,49,5.619462629,1.7,4.363466303,0.192074634,259.8108141,October,,,,,,,,,,
ZHQKE,Item #7,21,17.17636857,1.7,10.14084424,0.384874505,329.3212119,March,,,,,,,,,,
ZHQKE,Item #7,86,18.37402648,1.7,10.9752256,0.603713268,466.5275763,June,,,,,,,,,,
ZHQKE,Item #7,85,13.90642497,1.7,8.503140354,0.58814099,448.444995,December,,,,,,,,,,
ZHQKE,Item #7,92,1.58296049,1.7,0.970877176,0.029293717,278.9587388,August,,,,,,,,,,
ZHQKE,Item #7,41,11.64502864,1.7,6.822854468,0.609355343,345.4522988,February,,,,,,,,,,
ZHQKE,Item #7,72,15.62838953,1.7,9.099293836,0.8311652,377.3015046,November,,,,,,,,,,
ZHQKE,Item #7,91,17.14330105,1.7,14.55812919,0.877375893,278.1398744,January,,,,,,,,,,
ZRFZU,Item #6,95,11.45535178,1.7,10.53535437,0.848242496,442.3782363,January,,,,,,,,,,
ZRFZU,Item #6,48,1.261068193,1.7,1.183682834,0.100439412,286.6648486,May,,,,,,,,,,
ZRFZU,Item #6,65,10.81739269,1.7,6.924945109,0.600409619,415.1502496,July,,,,,,,,,,
ZRFZU,Item #6,64,15.90654885,1.7,8.17023845,0.730692709,386.4659128,February,,,,,,,,,,
ZRFZU,Item #6,53,5.23082703,1.7,4.638538241,0.1726459,265.1393395,December,,,,,,,,,,
ZRFZU,Item #6,40,5.193043486,1.7,4.622829342,0.115765197,267.3775998,November,,,,,,,,,,
ZRFZU,Item #6,71,18.44504879,1.7,16.22649218,0.505529541,324.2163512,April,,,,,,,,,,
ZRFZU,Item #6,39,6.703074021,1.7,3.363941284,0.133638795,345.0497682,August,,,,,,,,,,
ZRFZU,Item #6,61,3.416780368,1.7,2.5842575,0.2252176,287.9609095,September,,,,,,,,,,
ZRFZU,Item #6,22,16.3411182,1.7,14.34719313,0.834532912,267.1207631,June,,,,,,,,,,
ZRFZU,Item #6,26,15.29989275,1.7,14.30900365,1.328246285,294.4476228,October,,,,,,,,,,
ZRFZU,Item #6,78,7.545350854,1.7,5.938163511,0.401833282,342.8325555,March,,,,,,,,,,
ZTXRL,Item #1,97,4.16615545,1.7,3.149403601,0.123756399,373.7131512,September,,,,,,,,,,
ZTXRL,Item #1,81,2.601634653,1.7,2.388928637,0.098700366,375.352181,October,,,,,,,,,,
ZTXRL,Item #1,33,10.61519284,1.7,6.136041855,0.372766752,247.7505685,July,,,,,,,,,,
ZTXRL,Item #1,36,10.265138,1.7,6.05026457,0.481596674,240.4442736,February,,,,,,,,,,
ZTXRL,Item #1,84,14.72226669,1.7,12.82122398,0.631335645,223.4906618,December,,,,,,,,,,
ZTXRL,Item #1,23,7.248405449,1.7,4.432918592,0.228304712,184.2495926,April,,,,,,,,,,
ZTXRL,Item #1,18,9.303242811,1.7,5.320438362,0.34078382,215.4200661,May,,,,,,,,,,
ZTXRL,Item #1,36,17.61344663,1.7,15.64180481,0.755161213,300.7564391,January,,,,,,,,,,
ZTXRL,Item #1,69,17.28987912,1.7,9.594943004,0.911967985,423.911783,November,,,,,,,,,,
ZTXRL,Item #1,81,19.44914609,1.7,14.30240814,1.333775551,436.9730542,March,,,,,,,,,,
ZTXRL,Item #1,89,12.98088814,1.7,12.13540765,0.919533521,288.3690391,August,,,,,,,,,,
ZTXRL,Item #1,76,5.208529491,1.7,3.962318021,0.118431895,291.8727893,June,,,,,,,,,,
ZXFQE,Item #3,37,14.73981801,1.7,11.59258883,0.952589697,276.6079821,January,,,,,,,,,,
ZXFQE,Item #3,39,4.625836815,1.7,2.614344118,0.213942843,358.2596235,July,,,,,,,,,,
ZXFQE,Item #3,26,3.032470452,1.7,1.894345479,0.046144765,179.6928965,November,,,,,,,,,,
ZXFQE,Item #3,45,2.759468223,1.7,2.131316674,0.143071108,189.0601471,May,,,,,,,,,,
ZXFQE,Item #3,48,10.93152144,1.7,6.703208332,0.499500616,367.3266853,April,,,,,,,,,,
ZXFQE,Item #3,67,4.435414681,1.7,3.785680584,0.119145338,340.1903734,March,,,,,,,,,,
ZXFQE,Item #3,43,11.52228448,1.7,8.21187207,0.312811801,326.4924531,October,,,,,,,,,,
ZXFQE,Item #3,71,11.96242008,1.7,10.75937429,0.657211991,401.9525646,September,,,,,,,,,,
ZXFQE,Item #3,23,3.62527336,1.7,2.413725956,0.058751217,255.0601541,August,,,,,,,,,,
ZXFQE,Item #3,69,5.517831627,1.7,4.248901749,0.404190434,264.0698581,December,,,,,,,,,,
ZXFQE,Item #3,80,3.956477288,1.7,3.218338261,0.231821071,200.7301543,February,,,,,,,,,,
ZXFQE,Item #3,31,14.97996339,1.7,12.15279203,0.313333747,155.3655546,June,,,,,,,,,,
